gene	oe_lof_upper	obs_lof	exp_lof	mu_lof	total.ptv.count	total.dn.count	total.inh.count	ccr.ptv.count	ccr.dn.count	ccr.inh.count
ENSG00000174885	0.647	11	28.127	2.5552125e-06	3	0	3	0	0	0
ENSG00000205531	0.392	5	26.851	2.432435e-06	6	0	6	0	0	0
ENSG00000206013	1.949	7	4.1078	5.2295175e-07	6	0	6	0	0	0
ENSG00000182255	0.281	1	16.853	1.4777855e-06	1	0	1	1	0	1
ENSG00000148950	1.415	8	10.155	1.1027195e-06	1	0	1	0	0	0
ENSG00000049449	1.13	9	13.895	1.06434525e-06	1	0	1	1	0	1
ENSG00000186714	0.994	35	46.695	3.418675e-06	10	0	10	1	0	1
ENSG00000060749	0.228	8	63.408	5.754965e-06	1	1	0	0	0	0
ENSG00000121690	1.099	19	25.376	2.6339375e-06	2	0	2	0	0	0
ENSG00000176102	0.303	8	47.64	4.80859e-06	1	0	1	1	0	1
ENSG00000005801	1.325	5	7.8952	8.160265e-07	1	0	1	0	0	0
ENSG00000205177	1.757	3	3.7439	2.6784925e-07	1	0	1	0	0	0
ENSG00000110429	0.293	4	31.257	3.363065e-06	1	1	0	1	1	0
ENSG00000135372	0.911	43	60.866	5.51678e-06	17	0	17	0	0	0
ENSG00000121691	1.054	19	26.442	2.1706325e-06	4	0	4	1	0	1
ENSG00000110435	0.718	11	25.359	2.18085e-06	5	2	3	1	0	1
ENSG00000166326	0.659	5	15.942	1.15198125e-06	1	1	0	0	0	0
ENSG00000179241	0.829	5	12.68	1.06695825e-06	1	0	1	0	0	0
ENSG00000167311	1.077	7	12.203	1.2683435e-06	1	0	1	0	0	0
ENSG00000166349	0.736	12	26.408	2.533605e-06	2	1	1	0	0	0
ENSG00000175097	0.792	5	13.274	1.124595e-06	2	0	2	0	0	0
ENSG00000129744	1.732	16	13.696	1.62456575e-06	14	0	14	0	0	0
ENSG00000182272	0.578	18	46.141	4.4928525e-06	3	1	2	0	0	0
ENSG00000148985	0.363	1	13.07	9.3697825e-07	5	0	5	0	0	0
ENSG00000184363	0.68	12	28.596	2.7136675e-06	1	0	1	0	0	0
ENSG00000167323	0.378	6	31.319	2.8972475e-06	1	0	1	1	0	1
ENSG00000185101	0.911	31	45.925	3.89002e-06	1	0	1	1	0	1
ENSG00000149084	0.901	8	16.026	1.1297875e-06	2	0	2	1	0	1
ENSG00000166199	1.324	19	21.05	2.206645e-06	3	0	3	0	0	0
ENSG00000132109	1.124	16	21.628	1.784545e-06	1	0	1	0	0	0
ENSG00000205126	1.316	27	28.295	2.3012825e-06	1	0	1	0	0	0
ENSG00000151348	0.752	19	37.055	3.610965e-06	2	0	2	0	0	0
ENSG00000181963	1.933	8	5.2797	5.1866375e-07	4	0	4	1	0	1
ENSG00000175274	0.762	2	8.259	6.97202e-07	1	0	1	1	0	1
ENSG00000197790	1.96	10	5.4435	5.25414e-07	6	0	6	1	0	1
ENSG00000205106	1.832	1	1.5169	1.070727e-07	1	0	1	0	0	0
ENSG00000121671	0.547	10	31.019	3.07195e-06	1	0	1	0	0	0
ENSG00000165905	1.022	23	31.899	2.6969175e-06	12	0	12	0	0	0
ENSG00000167333	1.448	27	25.701	2.5582275e-06	1	0	1	0	0	0
ENSG00000197428	1.536	4	5.7634	5.6077325e-07	4	0	4	0	0	0
ENSG00000175213	0.816	14	26.814	2.6376225e-06	1	0	1	0	0	0
ENSG00000149179	1.286	18	20.75	2.1833625e-06	4	0	4	0	0	0
ENSG00000165912	0.642	9	24.476	2.0460125e-06	1	0	1	0	0	0
ENSG00000134574	0.848	12	22.927	2.318535e-06	1	0	1	1	0	1
ENSG00000134575	0.753	11	24.178	1.87801e-06	1	0	1	0	0	0
ENSG00000110514	0.576	39	88.47	8.756565e-06	1	0	1	1	0	1
ENSG00000165917	0.741	8	19.486	1.4112545e-06	1	0	1	0	0	0
ENSG00000172247	0.991	2	6.3483	5.88796e-07	12	0	12	0	0	0
ENSG00000030066	0.419	27	88.779	7.9574225e-06	1	1	0	0	0	0
ENSG00000176925	1.836	9	7.6333	9.3781575e-07	2	1	1	0	0	0
ENSG00000175619	1.692	4	4.9612	4.2617025e-07	15	0	15	0	0	0
ENSG00000176567	1.899	7	5.3651	5.2117625e-07	4	0	4	0	0	0
ENSG00000176555	1.837	4	3.9626	2.7562125e-07	1	0	1	0	0	0
ENSG00000176547	1.976	11	4.6301	3.26491e-07	10	0	10	1	0	1
ENSG00000176540	1.663	4	5.1175	3.5846675e-07	11	0	11	10	0	10
ENSG00000176922	1.524	6	7.63	7.9597675e-07	6	0	6	0	0	0
ENSG00000237388	1.938	9	5.789	4.05953e-07	4	0	4	0	0	0
ENSG00000176900	1.862	7	5.9151	6.08963e-07	3	0	3	0	0	0
ENSG00000182053	1.502	13	13.705	1.085735e-06	11	0	11	0	0	0
ENSG00000176895	1.944	7	4.2893	3.0392875e-07	1	0	1	0	0	0
ENSG00000167346	1.668	15	13.64	9.75185e-07	1	0	1	0	0	0
ENSG00000205495	1.915	7	5.0672	3.5330775e-07	2	0	2	0	0	0
ENSG00000171944	1.673	8	8.3162	1.0084505e-06	4	0	4	0	0	0
ENSG00000244734	1.978	10	3.7729	2.7364475e-07	16	0	16	0	0	0
ENSG00000223609	1.907	5	3.8346	2.8279025e-07	1	0	1	0	0	0
ENSG00000183251	1.681	5	5.8569	5.51477e-07	7	0	7	2	0	2
ENSG00000184698	1.541	4	5.7424	4.15802e-07	8	0	8	0	0	0
ENSG00000184321	0.88	1	5.3868	3.7705925e-07	13	0	13	0	0	0
ENSG00000167359	1.622	5	6.2002	6.0489275e-07	7	0	7	0	0	0
ENSG00000185926	1.98	8	2.1534	1.5211345e-07	2	0	2	0	0	0
ENSG00000221840	1.95	6	3.4187	3.482325e-07	12	0	12	0	0	0
ENSG00000175520	1.014	10	16.734	1.3590615e-06	14	0	14	0	0	0
ENSG00000150244	1.985	31	13.912	1.30879475e-06	5	0	5	0	0	0
ENSG00000181961	1.881	5	4.2264	4.134905e-07	5	0	5	0	0	0
ENSG00000181616	1.528	4	5.8039	5.21193e-07	4	0	4	0	0	0
ENSG00000181939	1.957	10	5.6243	4.0144725e-07	1	0	1	0	0	0
ENSG00000181903	1.889	3	2.6407	1.891075e-07	1	0	1	0	0	0
ENSG00000186113	1.939	7	4.4349	3.07262e-07	2	0	2	0	0	0
ENSG00000187747	1.591	4	5.4903	5.3397325e-07	6	0	6	1	0	1
ENSG00000186119	1.778	5	5.2176	3.7803075e-07	1	0	1	0	0	0
ENSG00000205030	1.927	6	4.1276	2.909475e-07	2	0	2	0	0	0
ENSG00000124900	1.59	9	9.7175	1.1750795e-06	24	0	24	0	0	0
ENSG00000187612	1.734	5	5.525	3.732905e-07	3	0	3	0	0	0
ENSG00000167825	1.936	8	5.1875	3.5585375e-07	5	0	5	0	0	0
ENSG00000174970	1.907	6	4.5459	3.1796525e-07	4	0	4	0	0	0
ENSG00000121236	1.152	21	26.246	3.05654e-06	15	0	15	0	0	0
ENSG00000181761	1.716	3	3.9728	2.832425e-07	4	0	4	0	0	0
ENSG00000181752	1.899	8	6.054	6.748575e-07	7	0	7	0	0	0
ENSG00000174957	1.751	4	4.6063	3.3307375e-07	1	0	1	0	0	0
ENSG00000181693	1.946	5	2.8979	2.0470175e-07	2	0	2	0	0	0
ENSG00000150261	1.912	7	5.1253	3.6198425e-07	2	0	2	0	0	0
ENSG00000172487	1.905	8	5.9424	5.963e-07	17	0	17	0	0	0
ENSG00000172199	1.913	8	5.7736	5.51879e-07	2	0	2	0	0	0
ENSG00000255223	1.833	5	4.7596	3.28032e-07	6	0	6	0	0	0
ENSG00000132274	0.99	10	17.134	1.5039825e-06	3	0	3	1	0	1
ENSG00000109991	0.932	13	22.186	1.724915e-06	7	0	7	0	0	0
ENSG00000181023	1.956	11	6.2722	4.539585e-07	1	0	1	0	0	0
ENSG00000156575	1.143	7	11.505	8.2090075e-07	7	0	7	0	0	0
ENSG00000134802	0.856	13	24.14	2.055225e-06	2	0	2	0	0	0
ENSG00000149150	0.751	13	27.514	2.38252e-06	1	0	1	0	0	0
ENSG00000134809	1.847	4	3.8738	4.1719225e-07	1	0	1	0	0	0
ENSG00000156587	1.337	4	6.7925	6.501345e-07	4	0	4	0	0	0
ENSG00000213593	0.473	3	16.406	1.32654975e-06	1	1	0	0	0	0
ENSG00000181009	1.862	6	5.1974	3.609625e-07	5	0	5	0	0	0
ENSG00000186509	1.628	5	6.1632	4.271585e-07	3	0	3	0	0	0
ENSG00000180988	1.902	5	3.9296	2.7202e-07	1	0	1	0	0	0
ENSG00000180475	1.817	6	5.6661	4.0466325e-07	13	0	13	0	0	0
ENSG00000197786	1.586	0	1.4138	9.6233775e-08	6	0	6	1	0	1
ENSG00000205409	1.549	1	2.7294	1.9488625e-07	1	0	1	0	0	0
ENSG00000172365	1.471	2	4.0882	2.75839e-07	1	0	1	0	0	0
ENSG00000172362	1.476	3	5.0898	4.71613e-07	2	0	2	0	0	0
ENSG00000198283	1.935	7	4.5798	3.16307e-07	1	0	1	0	0	0
ENSG00000149124	1.827	6	5.5651	7.2673225e-07	3	0	3	0	0	0
ENSG00000166840	0.917	6	12.909	1.0563555e-06	6	0	6	0	0	0
ENSG00000189057	1.879	1	1.1472	8.055745e-08	7	0	7	1	0	1
ENSG00000166801	1.949	3	1.4333	1.0070435e-07	4	0	4	0	0	0
ENSG00000254466	1.595	4	5.4709	4.95063e-07	2	0	2	0	0	0
ENSG00000176200	1.919	7	4.9752	3.5448025e-07	22	0	22	0	0	0
ENSG00000214788	0.969	1	4.8815	3.4379375e-07	2	0	2	0	0	0
ENSG00000149516	1.401	8	10.263	7.2880925e-07	3	0	3	0	0	0
ENSG00000149534	1.733	12	10.821	7.6837275e-07	19	0	19	0	0	0
ENSG00000166926	1.307	3	5.8727	4.1531625e-07	1	0	1	0	0	0
ENSG00000166928	1.738	7	7.0667	5.89131e-07	14	0	14	0	0	0
ENSG00000166930	1.441	6	8.1394	7.1460525e-07	5	0	5	0	0	0
ENSG00000071203	1.787	12	10.283	7.3035025e-07	4	0	4	0	0	0
ENSG00000166959	1.413	8	10.168	7.2143925e-07	2	0	2	1	0	1
ENSG00000166961	1.77	6	6.0563	6.9390225e-07	2	0	2	1	0	1
ENSG00000110104	1.024	10	16.559	1.5071985e-06	5	1	4	0	0	0
ENSG00000070047	0.384	15	60.164	6.5577925e-06	23	0	23	0	0	0
ENSG00000149506	1.33	32	32.316	3.2094675e-06	2	0	2	0	0	0
ENSG00000006118	0.802	20	36.255	3.0000925e-06	3	0	3	3	0	3
ENSG00000110446	1.366	18	19.535	1.55646025e-06	11	0	11	0	0	0
ENSG00000013725	0.656	12	29.635	2.2661075e-06	1	0	1	1	0	1
ENSG00000180919	1.881	7	5.6615	4.1062625e-07	3	0	3	0	0	0
ENSG00000110448	1.03	19	27.056	2.331935e-06	1	0	1	1	0	1
ENSG00000167987	0.86	4	10.648	7.57904e-07	1	0	1	0	0	0
ENSG00000180913	1.848	7	6.0783	5.7089025e-07	20	0	20	2	0	2
ENSG00000187049	1.145	4	7.9868	6.8140675e-07	3	0	3	0	0	0
ENSG00000162148	1.27	24	26.568	2.421715e-06	20	0	20	0	0	0
ENSG00000204950	1.717	2	3.0782	2.2517025e-07	3	0	3	0	0	0
ENSG00000180909	0.909	1	5.2115	3.6627225e-07	5	0	5	0	0	0
ENSG00000134780	0.171	3	45.43	3.56842e-06	1	0	1	0	0	0
ENSG00000221968	0.622	9	25.259	1.9592475e-06	1	0	1	1	0	1
ENSG00000167994	0.855	9	18.367	1.958745e-06	2	0	2	0	0	0
ENSG00000149503	0.294	7	44.699	4.09035e-06	1	0	1	1	0	1
ENSG00000168515	1.968	8	3.6026	2.54466e-07	3	0	3	0	0	0
ENSG00000124939	1.406	1	3.1878	2.2312675e-07	2	0	2	0	0	0
ENSG00000051009	0.293	6	40.355	4.405585e-06	1	0	1	0	0	0
ENSG00000162174	1.391	8	10.34	7.239685e-07	8	0	8	0	0	0
ENSG00000132259	0.96	14	22.807	2.10581e-06	13	0	13	0	0	0
ENSG00000149480	0.364	8	39.689	3.500415e-06	19	0	19	19	0	19
ENSG00000162194	1.187	9	13.226	9.6052875e-07	3	0	3	0	0	0
ENSG00000070031	1.967	8	3.7242	2.658895e-07	1	0	1	0	0	0
ENSG00000168000	0.971	9	16.18	2.5662675e-06	1	0	1	1	0	1
ENSG00000110148	0.98	12	19.83	2.3434925e-06	3	0	3	0	0	0
ENSG00000185670	0.676	6	17.51	1.646927e-06	2	0	2	0	0	0
ENSG00000168002	1.421	10	11.899	1.09720875e-06	1	0	1	1	0	1
ENSG00000162227	0.516	7	25.504	2.2326075e-06	2	0	2	0	0	0
ENSG00000197901	1.003	15	23.022	1.9625975e-06	2	0	2	0	0	0
ENSG00000197658	1.455	21	20.766	1.9997825e-06	16	0	16	0	0	0
ENSG00000196600	1.579	23	20.585	1.6909125e-06	27	0	27	1	0	1
ENSG00000170955	1.807	6	5.7493	4.2416025e-07	8	0	8	0	0	0
ENSG00000184999	1.543	27	24.105	2.21033e-06	23	0	23	0	0	0
ENSG00000149742	1.61	26	22.345	1.8068225e-06	13	0	13	0	0	0
ENSG00000168004	1.337	10	12.668	1.0084505e-06	15	0	15	1	0	1
ENSG00000133317	1.618	17	15.648	1.3384255e-06	4	0	4	0	0	0
ENSG00000133321	1.922	9	6.2277	4.42267e-07	3	0	3	1	0	1
ENSG00000176485	1.86	8	6.6375	4.68933e-07	1	0	1	0	0	0
ENSG00000176340	1.837	1	1.4833	1.040577e-07	1	0	1	1	0	1
ENSG00000069696	1.86	11	8.7018	6.337865e-07	3	0	3	0	0	0
ENSG00000149781	0.562	13	36.803	3.472275e-06	1	0	1	1	0	1
ENSG00000149761	1.351	11	13.462	1.26310075e-06	3	0	3	1	0	1
ENSG00000149782	0.315	13	65.693	5.9574725e-06	1	1	0	0	0	0
ENSG00000110169	1.128	20	25.753	2.1641e-06	4	0	4	1	0	1
ENSG00000168071	1.473	5	7.0233	6.518095e-06	1	0	1	0	0	0
ENSG00000197891	1.31	20	22.182	2.010335e-06	2	0	2	2	0	2
ENSG00000110076	0.258	9	60.814	6.004875e-06	1	1	0	0	0	0
ENSG00000168067	0.689	27	54.038	4.47158e-06	5	0	5	0	0	0
ENSG00000171219	0.839	53	79.412	6.672865e-06	2	1	1	1	0	1
ENSG00000110047	0.281	1	16.877	1.366599e-06	2	0	2	0	0	0
ENSG00000179532	0.807	147	208.99	2.0249075e-05	79	0	79	0	0	0
ENSG00000168062	1.068	0	2.7307	1.94233e-07	1	0	1	1	0	1
ENSG00000146670	1.143	6	10.356	7.31975e-07	1	0	1	0	0	0
ENSG00000149809	1.017	14	21.513	1.9904025e-06	2	1	1	0	0	0
ENSG00000149798	1.767	2	2.8163	1.97918e-07	1	0	1	0	0	0
ENSG00000162241	1.308	7	10.034	1.26537875e-06	1	0	1	0	0	0
ENSG00000126391	0.526	6	22.533	1.9033025e-06	4	0	4	0	0	0
ENSG00000142186	0.677	20	42.955	3.905095e-06	6	2	4	0	0	0
ENSG00000173465	1.725	10	9.4315	7.8328025e-07	1	0	1	0	0	0
ENSG00000173442	0.659	31	63.451	5.9326825e-06	7	0	7	0	0	0
ENSG00000197136	0.227	13	90.855	8.102645e-06	1	0	1	0	0	0
ENSG00000172732	0.986	24	34.226	3.145985e-06	1	0	1	0	0	0
ENSG00000172638	0.601	8	24.003	1.8912425e-06	1	0	1	0	0	0
ENSG00000172543	1.376	18	19.391	1.39157325e-06	6	0	6	0	0	0
ENSG00000175467	0.337	9	46.604	4.4694025e-06	1	0	1	1	0	1
ENSG00000132275	1.272	17	20.049	1.8309425e-06	8	0	8	0	0	0
ENSG00000175294	0.99	22	31.744	2.48637e-06	1	0	1	0	0	0
ENSG00000174996	0.315	5	33.4	2.8634125e-06	1	1	0	0	0	0
ENSG00000179292	0.943	6	12.551	9.052035e-07	1	0	1	1	0	1
ENSG00000174669	1.562	19	17.786	1.7133575e-06	2	0	2	0	0	0
ENSG00000174483	0.981	23	33.231	3.2573725e-06	2	0	2	2	0	2
ENSG00000173992	1.534	12	12.593	1.28464125e-06	1	0	1	0	0	0
ENSG00000173933	0.216	0	13.852	1.26889625e-06	1	0	1	0	0	0
ENSG00000158042	1.323	3	5.7944	4.2526575e-07	5	0	5	0	0	0
ENSG00000173599	0.435	13	47.464	4.470575e-06	2	2	0	0	0	0
ENSG00000173621	0.387	1	12.248	1.14136175e-06	1	0	1	1	0	1
ENSG00000172830	1.018	26	35.425	3.01098e-06	5	0	5	0	0	0
ENSG00000175463	0.505	6	23.445	2.2269125e-06	5	0	5	0	0	0
ENSG00000172508	0.85	10	19.944	2.1421575e-06	10	0	10	1	0	1
ENSG00000175634	1.542	29	25.622	2.12323e-06	2	0	2	0	0	0
ENSG00000175514	1.441	6	8.1425	5.958645e-07	13	0	13	0	0	0
ENSG00000167792	1.211	18	22.048	2.024405e-06	1	0	1	0	0	0
ENSG00000167800	1.362	13	15.162	1.26802525e-06	3	0	3	0	0	0
ENSG00000132744	1.426	9	10.97	9.27079e-07	1	0	1	0	0	0
ENSG00000132746	1.656	18	15.958	1.1455995e-06	9	0	9	1	0	1
ENSG00000110719	0.866	27	43.019	4.0473025e-06	5	0	5	1	0	1
ENSG00000110721	0.479	6	24.738	2.1783375e-06	1	0	1	1	0	1
ENSG00000110066	0.078	0	38.078	3.8268725e-06	1	1	0	0	0	0
ENSG00000171067	1.756	4	4.5786	4.89234e-07	1	0	1	0	0	0
ENSG00000069482	1.75	8	7.7269	8.4505425e-07	2	0	2	0	0	0
ENSG00000170782	1.797	7	6.5872	6.1135825e-07	4	0	4	0	0	0
ENSG00000166368	1.884	10	7.6618	7.9842225e-07	1	0	1	0	0	0
ENSG00000162341	0.691	24	48.855	4.4318825e-06	4	0	4	0	0	0
ENSG00000178358	1.304	4	6.977	4.9099275e-07	2	0	2	0	0	0
ENSG00000172927	1.927	3	2.0213	1.44088525e-07	3	0	3	0	0	0
ENSG00000149054	1.348	24	25.04	2.676985e-06	8	0	8	0	0	0
ENSG00000149050	1.499	25	23.272	1.8909075e-06	5	0	5	1	0	1
ENSG00000131626	0.067	1	70.769	7.047395e-06	1	1	0	0	0	0
ENSG00000158077	1.525	49	40.777	3.194225e-06	9	0	9	0	0	0
ENSG00000177106	0.627	17	40.643	3.3401175e-06	8	0	8	0	0	0
ENSG00000172893	1.349	20	21.544	1.57743125e-06	12	0	12	0	0	0
ENSG00000172890	0.939	32	45.77	4.065895e-06	3	0	3	0	0	0
ENSG00000244411	1.894	1	0.98926	7.2478925e-08	6	0	6	0	0	0
ENSG00000241233	1.886	1	1.0759	7.86245e-08	2	0	2	0	0	0
ENSG00000184276	1.96	3	0.9952	7.0746975e-08	20	0	20	0	0	0
ENSG00000137497	0.271	9	58.023	9.5694425e-06	1	1	0	0	0	0
ENSG00000184154	1.474	6	7.9356	1.413834e-06	1	1	0	0	0	0
ENSG00000165457	1.424	9	10.988	7.85173e-07	1	0	1	1	0	1
ENSG00000162129	0.536	13	38.547	3.4639e-06	1	0	1	0	0	0
ENSG00000186642	0.348	12	55.897	4.4556675e-06	1	0	1	1	0	1
ENSG00000186635	0.378	18	70.53	6.518095e-06	6	0	6	4	0	4
ENSG00000168010	1.08	28	35.532	2.9592225e-06	2	0	2	0	0	0
ENSG00000137478	0.373	9	42.068	4.2255225e-06	1	0	1	1	0	1
ENSG00000175591	0.91	3	8.5184	7.7550825e-07	2	0	2	0	0	0
ENSG00000171631	1.875	8	6.4342	4.75365e-07	2	0	2	0	0	0
ENSG00000110237	0.293	15	78.782	7.898295e-06	2	0	2	2	0	2
ENSG00000054967	0.928	13	22.282	1.824745e-06	4	0	4	0	0	0
ENSG00000021300	1.298	8	11.105	1.18223175e-06	2	0	2	0	0	0
ENSG00000175581	0.874	6	13.55	1.256183e-06	1	1	0	0	0	0
ENSG00000175567	1.549	15	14.838	1.828765e-06	5	0	5	0	0	0
ENSG00000175564	1.737	13	11.509	9.5965775e-07	12	0	12	0	0	0
ENSG00000175538	1.492	0	1.6541	1.15248375e-07	1	0	1	0	0	0
ENSG00000175536	0.944	0	3.1348	2.2378e-07	1	0	1	0	0	0
ENSG00000077514	0.236	2	26.675	2.6838525e-06	1	0	1	1	0	1
ENSG00000170743	0.49	5	21.448	2.1378025e-06	2	0	2	0	0	0
ENSG00000166435	0.895	13	23.095	2.9280675e-06	9	0	9	0	0	0
ENSG00000183801	1.233	14	17.746	1.846855e-06	5	0	5	0	0	0
ENSG00000162139	1.343	13	15.379	1.3549745e-06	3	0	3	0	0	0
ENSG00000171561	1.618	4	5.3526	3.7421175e-07	1	0	1	0	0	0
ENSG00000149243	1.92	19	12.639	9.458725e-07	1	0	1	0	0	0
ENSG00000062282	1.247	19	22.355	2.2781675e-06	1	0	1	0	0	0
ENSG00000179240	1.506	4	5.9126	7.7768575e-07	1	0	1	0	0	0
ENSG00000166387	1.217	52	53.848	4.959675e-06	1	0	1	0	0	0
ENSG00000137507	0.921	7	14.268	1.29603125e-06	1	0	1	0	0	0
ENSG00000137474	0.841	74	106.81	8.82122e-06	4	0	4	2	0	2
ENSG00000178795	1.109	23	29.395	2.0875525e-06	6	0	6	0	0	0
ENSG00000178301	1.347	6	8.7518	6.390795e-07	1	0	1	0	0	0
ENSG00000074201	0.704	3	11.02	1.04283825e-06	1	0	1	0	0	0
ENSG00000087884	1.793	8	7.3581	6.3517675e-07	5	0	5	0	0	0
ENSG00000183303	1.616	4	5.3616	4.8345525e-07	6	0	6	1	0	1
ENSG00000151364	1.771	4	4.4758	3.182835e-07	1	0	1	1	0	1
ENSG00000159063	0.83	18	32.148	3.295395e-06	3	0	3	0	0	0
ENSG00000188997	1.678	4	5.0347	3.6499925e-07	3	1	2	0	0	0
ENSG00000149256	0.173	11	105.22	9.0115e-06	1	0	1	1	0	1
ENSG00000166402	0.561	10	30.248	2.9294075e-06	16	0	16	0	0	0
ENSG00000177666	0.741	7	17.753	1.4269995e-06	6	0	6	0	0	0
ENSG00000182103	1.494	2	4.0001	2.82472e-07	1	0	1	0	0	0
ENSG00000165490	0.858	10	19.78	2.5756475e-06	12	0	12	1	0	1
ENSG00000137494	1.223	24	27.609	1.7729875e-06	4	0	4	0	0	0
ENSG00000177697	1.086	10	15.612	1.396615e-06	1	0	1	0	0	0
ENSG00000130413	0.859	13	24.062	1.855565e-06	7	0	7	0	0	0
ENSG00000171204	1.635	6	6.9638	4.80792e-07	2	0	2	1	0	1
ENSG00000171202	1.326	5	7.8873	6.6512575e-07	3	0	3	0	0	0
ENSG00000179071	1.179	8	12.236	8.8260775e-07	3	0	3	0	0	0
ENSG00000150676	1.102	17	23.147	1.7847125e-06	5	0	5	0	0	0
ENSG00000074266	0.187	1	25.352	2.2192075e-06	1	0	1	1	0	1
ENSG00000149196	0.591	2	10.651	9.0136775e-07	1	1	0	0	0	0
ENSG00000166575	0.39	5	26.96	2.1836975e-06	1	1	0	0	0	0
ENSG00000123892	1.356	5	7.7035	6.8941325e-07	1	0	1	1	0	1
ENSG00000109861	1.035	14	21.139	1.7451825e-06	2	0	2	2	0	2
ENSG00000077498	1.964	38	21.523	2.0071525e-06	8	0	8	0	0	0
ENSG00000176029	1.521	20	19.076	1.3767495e-06	3	0	3	0	0	0
ENSG00000086991	1.138	33	38.758	3.5699275e-06	1	0	1	0	0	0
ENSG00000214414	1.311	9	11.968	8.43597e-07	1	0	1	0	0	0
ENSG00000168930	1.817	9	7.8395	5.551285e-07	18	0	18	0	0	0
ENSG00000189253	1.302	9	12.046	8.5001225e-07	12	0	12	0	0	0
ENSG00000223417	1.89	0	0.098542	7.007865e-09	1	0	1	0	0	0
ENSG00000175352	1.553	12	12.43	1.1648955e-06	1	0	1	0	0	0
ENSG00000077616	1.088	33	40.572	3.4848375e-06	3	1	2	1	0	1
ENSG00000175356	0.935	41	56.871	5.26553e-06	11	0	11	2	0	2
ENSG00000184014	0.376	16	64.624	5.8382125e-06	1	1	0	0	0	0
ENSG00000180773	1.592	24	21.151	1.63776475e-06	17	0	17	0	0	0
ENSG00000165325	0.99	24	34.087	3.194895e-06	5	0	5	0	0	0
ENSG00000166002	1.967	4	1.1829	8.318385e-08	1	0	1	1	0	1
ENSG00000166004	0.489	43	113.41	9.38e-06	6	1	5	1	0	1
ENSG00000182919	1.306	12	14.883	1.02025925e-06	9	0	9	0	0	0
ENSG00000181333	1.181	54	57.341	5.5983525e-06	15	1	14	1	0	1
ENSG00000183560	1.948	16	9.7535	9.68753e-07	2	0	2	0	0	0
ENSG00000123901	1.238	11	14.703	1.118029e-06	1	0	1	0	0	0
ENSG00000020922	0.839	26	42.994	4.01196e-06	2	0	2	0	0	0
ENSG00000196371	1.137	10	14.918	1.15774325e-06	14	0	14	2	0	2
ENSG00000134627	0.585	18	45.598	3.637765e-06	2	1	1	0	0	0
ENSG00000235268	1.325	0	2.055	1.453565e-07	2	0	2	1	0	1
ENSG00000149218	1.645	15	13.87	1.2953445e-06	6	0	6	0	0	0
ENSG00000184384	0.228	6	51.914	4.58079e-06	1	0	1	0	0	0
ENSG00000149231	0.856	15	26.978	2.5622475e-06	2	0	2	0	0	0
ENSG00000133789	0.471	9	33.341	2.63846e-06	1	0	1	0	0	0
ENSG00000111647	0.412	17	61.92	5.00222e-06	3	0	3	0	0	0
ENSG00000256660	1.1	10	15.421	1.24139275e-06	3	0	3	2	0	2
ENSG00000075089	1.083	16	22.443	1.7066575e-06	4	0	4	2	0	2
ENSG00000179520	0.608	10	27.92	2.163765e-06	2	0	2	0	0	0
ENSG00000012504	0.678	11	26.872	2.573805e-06	2	0	2	0	0	0
ENSG00000150048	1.929	21	13.591	1.10766075e-06	6	0	6	1	0	1
ENSG00000256870	1.196	26	30.153	2.2349525e-06	1	0	1	1	0	1
ENSG00000172243	1.929	9	6.0529	7.8646275e-07	1	0	1	1	0	1
ENSG00000173391	0.796	6	14.874	1.0712965e-06	1	0	1	0	0	0
ENSG00000111670	0.821	39	62.034	5.6184525e-06	23	0	23	0	0	0
ENSG00000136048	0.672	3	11.537	8.180365e-07	1	0	1	0	0	0
ENSG00000185480	1.496	20	19.398	1.8413275e-06	2	0	2	0	0	0
ENSG00000171759	1.559	33	28.289	2.7719575e-06	1	0	1	0	0	0
ENSG00000134539	1.213	6	9.7503	6.9192575e-07	1	0	1	0	0	0
ENSG00000136011	0.882	116	153.5	1.405392e-05	3	0	3	0	0	0
ENSG00000111696	0.808	16	30.06	2.5213775e-06	7	0	7	0	0	0
ENSG00000213809	1.797	18	14.284	1.12843075e-06	2	0	2	2	0	2
ENSG00000166598	0.271	6	43.717	3.781815e-06	1	0	1	1	0	1
ENSG00000204954	1.879	2	1.9792	1.469444e-07	1	0	1	0	0	0
ENSG00000139372	0.674	8	21.426	1.7709775e-06	1	0	1	0	0	0
ENSG00000120820	1.458	21	20.729	2.0084925e-06	2	0	2	0	0	0
ENSG00000111727	0.198	3	39.175	3.2178425e-06	1	0	1	0	0	0
ENSG00000205810	1.635	9	9.3832	6.6464e-07	1	0	1	0	0	0
ENSG00000205809	1.71	11	10.305	7.6039975e-07	1	0	1	0	0	0
ENSG00000151131	1.664	2	3.3176	5.293335e-07	1	0	1	0	0	0
ENSG00000136010	0.922	34	49.105	4.02e-06	26	0	26	0	0	0
ENSG00000180574	1.282	7	10.244	8.605815e-07	1	0	1	0	0	0
ENSG00000136051	0.45	25	77.585	7.5654725e-06	8	0	8	0	0	0
ENSG00000136044	1.096	32	39.234	2.9686025e-06	3	0	3	1	0	1
ENSG00000074590	0.496	7	26.502	2.616015e-06	1	1	0	0	0	0
ENSG00000111196	0.741	2	8.4968	8.1868975e-07	1	0	1	0	0	0
